id,is_iceberg
b7837a99,1.0
0e5c18fe,0.0
433d92a6,0.0
d8c1c90e,0.0
5cf350ea,5.662441e-07
9e6adfeb,0.0
398c373b,0.0
8e1cb96b,0.9837208
c0ab7de5,0.0
b7519f43,0.0032990873
54d7929f,0.0
222a4407,6.2584877e-07
4cd8d439,0.0028277934
ac31d9e4,0.009655774
0c51475f,0.0
926b4b5d,1.0
3072aeb4,0.9973084
5508aabc,0.0
7ff080c1,0.85236627
c8137158,0.0
73f4c54a,8.314848e-06
0ab19c8d,7.1823597e-06
57c090c7,0.35206184
b3f4d7c8,0.9999999
d4a81cf9,0.5426895
497c4ff8,0.0
8949311b,0.9999978
d4f17d1d,0.9873671
cbd015d6,0.0
4ff7d773,0.0
5950d2f6,0.0
f0b4c564,0.0
4727e088,7.748604e-07
2c9b195c,0.9998659
04c441b0,0.03159821
9f1e2246,0.0
3bf56119,0.0015121698
385033f6,0.011137843
1e14e9eb,0.8746071
4ec14d05,4.142523e-06
d16ffa50,1.1920929e-07
6f2147d7,0.0
13540275,0.99999994
280aaa6c,0.0
63d6fcf6,0.0030286312
e1130afc,0.6303226
8915b349,0.0070897043
02cb6179,0.9999998
816084ef,3.0994415e-06
e83e27ef,0.0
9928b6cb,0.0
398c44d5,5.662441e-07
4e9944c8,0.0
ade738c7,0.0
df106f1f,0.9503109
707c42f2,0.0
c7d6c968,0.003076136
2f62a2d3,4.4703484e-07
58a62136,0.0
8e16308d,0.0
10d97d10,0.013868839
862a2dd5,0.46036524
45d7cd09,0.0
daef67d6,1.0
40b9f916,0.0
c17dc729,0.00020548701
d008e04f,1.0
a5a6fe15,2.2053719e-06
e9ce7834,0.0
518a5aeb,0.99106944
fd6e49ab,0.00021153688
35ef2d54,0.0
be1f3e73,0.99999785
013825b7,0.016903669
c48b752b,8.940697e-08
a0f39ace,0.0
800aff52,2.259016e-05
e0eb259a,1.1265278e-05
404bdcc5,0.6398829
9be770cc,0.9999995
e002bdfa,0.023044318
511f8764,0.9728029
d41e40d8,0.99809253
ff846aa6,0.0035272539
c261a419,0.0024059117
c3358fec,6.467104e-06
62972972,0.0
3f15e6a3,1.1324883e-06
f239dd72,1.4901161e-07
e9d815ef,0.6576518
568085b5,0.0
80708782,0.99247265
a578b01b,0.9999999
04b81012,0.017540962
3fbd3a3e,0.0
536bc047,1.0
6905e82d,0.00013002753
352b0ab0,0.066893786
205506f4,6.2584877e-07
b4075da1,0.0
0132c59d,0.0
5c471255,1.0
b9ee0383,1.0
aee38fe1,2.6404858e-05
93eda776,0.0
d65ee363,3.874302e-07
7e6785d9,0.0
c006cf82,0.0007671714
197f9050,0.9999999
efce51fc,0.0
d8dd1b33,0.0
ca5bae71,0.0
66eba58c,0.9999965
e080fee1,1.7881393e-07
9626a2b5,0.15011048
c0298b7d,0.99999774
80f17a8d,0.0
fefe71e5,0.0
92a45990,0.0039829314
8e922071,0.91705215
d5952199,0.0
3c56cf59,0.7336017
5b677f30,1.0
70986e85,0.7146407
ee110bda,3.015995e-05
e7b4d317,0.0003723204
f59f29f5,5.662441e-07
3d1e179e,0.0067981184
4e9c76d9,0.0013032854
5b5d407e,0.04491678
bb4d8184,5.662441e-07
5f5ad493,2.4139881e-05
a304ae2e,0.0
ac337f79,0.8209295
e00e495a,1.8179417e-06
71477bcf,0.9519913
22ed2916,0.0
05fdb1ce,0.0
4c5e56dd,0.0
fab2df1f,0.0
afe6a1d1,0.9998312
fa03ba13,0.999223
663dd2bf,0.000109404325
5d3aa488,2.682209e-07
11d63814,0.0
11ac5623,0.00038573146
dd28b028,0.0
bf244975,1.3411045e-05
6a2fe659,0.0
bd689e7a,6.273389e-05
a7b21484,0.0
06626706,0.0
2fcb2613,0.0
1ee7f506,0.0982407
c462096f,0.0
59b91711,0.0
148ad313,0.23790482
a04c148d,0.05776778
142d14f3,1.0
0dccef06,0.99999976
bf9dea3e,1.0
121ec728,0.0
25ea1800,0.0
024bed49,0.0
771a9bc9,0.00013500452
8b2562e0,0.9976453
fefe0db6,0.0
a6cc8fa1,0.54862154
fe33ce5b,0.0
c11a6fd5,1.0
69152132,0.9788681
dd54beb5,1.0
46d8944e,0.0
f278cc6a,0.0017274618
9cba91e4,0.00012007356
37e80ad8,0.0
6247d06a,0.999837
0bb564ea,0.00077682734
f8802638,1.847744e-06
cb77c1d4,0.68204635
edcad79c,0.0017338991
ade84952,0.0
e9a4a8f7,6.2584877e-06
8c3c9c0b,0.0
c105af7a,0.0
64a96816,0.0
d435722b,0.0
f8c2c17d,3.6031008e-05
30b0c5a1,0.0
a241eee2,0.999853
577af3a1,0.0
b1e49a9f,0.0
49eff60f,0.7646582
171ffc36,0.0
2dbb2931,1.5795231e-06
851f9ad8,0.0
ef787241,0.0024870634
3ed46d9b,0.9931875
61a96458,0.98622084
a0eb8b65,0.19178838
8058e7e7,1.1771917e-05
5d0969c3,0.99991137
06dc5d13,1.0
614d8fdf,0.0
068ace8d,0.9999999
55bd7491,0.99994385
59db8d78,0.0
ee9ba395,0.16296431
3833c332,0.0
f9c56480,0.000120311975
35041821,0.0
67426d52,0.0
f2eba496,0.0
cfc6b272,0.0131827
be6e6157,0.0
060762c6,0.98768437
28e5c819,0.0
165b73a3,0.0044900775
1a16ebf2,0.995021
c76353ea,0.57215595
c56aab52,0.019075513
19ba105e,0.057426035
4ccf1d67,0.40093392
d3f00ca5,0.0
dc366696,1.0
11ddfec4,0.99997354
71036847,0.0
9108a260,0.00022265315
812d2c7d,0.0
601d54b4,0.0
2a21ddce,0.0
e03f632f,5.9604645e-08
27c1c4f4,0.0
9929fc67,2.5629997e-06
cc5b496e,0.0
9ec5c0b5,0.0
5fa292a8,0.794013
d0e35d53,0.93489325
cfc89ddf,0.013366669
fd3916f4,1.0
019ab715,0.0
d0a7830b,0.0024360716
2e1acd63,0.9638158
c5810152,0.9999471
8dae1e77,0.0069303513
afe44c59,0.028092653
ac640b5a,0.98146653
5c47f5bc,0.0
2e5e1053,0.0
e30d5450,5.9604645e-08
0de92cf0,0.0
e97daf2c,8.940697e-08
5bcc2bf5,0.0
d347d81e,1.886487e-05
2799f5cd,0.0
ce4b96f7,0.9942398
a6365299,0.0
6eb86fb2,7.212162e-05
d1384eb4,0.0
66c3ab6a,0.0
9be981c9,1.0
e5fc3dd4,0.015841454
fd3f01fc,1.0
5fbb0aa0,1.0
6968f510,2.0205975e-05
7509aad8,0.99999964
9cf9c8ce,0.7141025
157c589d,0.0
fcc51d2f,0.015039653
6852ee69,0.0001450479
8a388b27,0.0031444132
e3b1fdd6,1.0
1d644f91,0.00119403
893a7d79,1.0
9ef2d53f,0.0019038916
eaea1243,0.0
2d210670,0.0
b04329c3,0.9999973
1d88e97d,1.0
e5c8ae65,0.0
841810cd,0.0
187a1e4b,1.1920929e-06
24f8bc83,5.9604645e-08
071678c5,3.3944845e-05
3121517d,1.7106533e-05
62db6263,0.0
4b6fe0a5,0.0
016588cd,1.0
e47db8cd,0.08795488
6009575c,0.0
59d093d3,0.0
b3edce17,8.940697e-08
77cb2808,0.0
b318189f,0.0013534129
eb804bc3,0.0
27af98c1,0.8656559
75bbd171,0.0
26a7450a,0.0
9f96c645,0.0
f295285a,0.0
1861ae59,0.99705946
320e2661,0.0
48b64c84,0.07811943
596115ad,0.70093775
24c5d2ad,0.3177998
513481e4,0.0
679ca3d6,0.9564703
550511fc,0.99999934
33ad621e,0.055238515
a7cd4c8b,0.0
942ce002,0.8303828
4a33d600,8.940697e-08
52512da4,0.0
199d9dd5,0.0
910c7a11,0.9964087
2dc4b47e,0.0
067c0baa,0.99996424
66ec0485,0.0
93e203f1,1.0
1eae71e0,0.0
9a320603,0.93376374
97c75edc,1.0
e3a3993c,2.9802322e-08
03647606,0.9999976
b5758e75,0.0
cb341897,0.0
80a1d2ad,5.9604645e-08
f2afc45e,0.0027862787
e2e037d3,0.0
d8513bb1,1.0
2bb05740,1.0
568eee1e,0.0
48073219,0.6063406
52770a14,0.015984952
bb78aa77,0.4074486
d2041d74,0.5988893
0c650b7b,9.23872e-07
3ed634b4,1.0
4e7ef4d3,0.0
dc676914,0.0
9ef182ba,0.8885287
19456254,0.0
45c7e999,0.071412295
1e5f187e,0.0
8372c5dc,8.940697e-08
0a113574,1.4901161e-07
22ac144f,0.0001282692
82a0baaa,0.00036796927
fb9c0a38,1.0
586d1724,0.93767804
42491e8b,0.00013664365
32d8d667,0.051012397
2d658824,1.0
79e58200,3.3318996e-05
50e426df,0.0
71d908c0,0.0
1f275072,0.0
a1bb2901,1.8030405e-05
6c99ed0b,0.0020166337
d8216f4c,0.0
ebb34ef7,0.0
0a71e0d1,0.0
3bebe07a,1.0
0de67b1a,0.8262589
7409fd1a,1.1920929e-07
1e27c8fd,0.0
65cfde78,0.034495562
ab7841b4,0.24608922
f5064f4e,0.9996114
57457484,1.0
5492eb34,0.0
78dfcd52,0.0
7dcfa04d,4.5895576e-06
0f7ccad8,0.44112235
730b2296,6.452203e-05
c1f05b03,1.937151e-06
265ced3a,0.0018655658
92f976d4,0.9999917
2ac16805,0.0
b2de0386,0.0016604662
898f0d27,0.0009268522
b6d290df,0.00045886636
64bc67c4,0.0
e54ee68e,0.0
5f14e447,0.0
9c736f77,0.8846656
328fd096,0.9530739
e8e9dfc3,1.8507242e-05
a3a85eeb,0.0
d4b96d3f,2.9802322e-08
bb255043,0.04327658
8696136a,0.0012499988
be23ea08,0.00016865134
777d00a2,0.0
bc8d3476,0.0
f6f8857d,0.029791236
c57f13ef,0.9968507
7aa6b7a3,0.58499205
512c569c,0.04636392
48b1c243,0.001285106
75ff94ee,0.0
c60f051c,7.4505806e-07
032b1bda,0.0
77531032,0.00046509504
06210232,1.1920929e-06
d7418c1f,1.2516975e-06
e2e957ba,6.6787004e-05
566b0a76,0.0
7c6691b5,0.0
990a0ecd,0.0
16914cc9,0.0
e78a6709,0.9999993
98aa34a8,0.0001167357
1908cc60,0.007848561
81946709,0.0
2fd07377,0.0014594793
d5c0e0d7,7.8082085e-06
58ec0c92,0.0
3aeb362f,0.9960934
147d59ab,0.01314491
e0829262,0.0
8b86d83e,5.9604645e-08
9a350af0,0.0
aba1b542,0.0
b0112ad5,0.0
4ea094c0,1.1920929e-07
74964450,0.9997967
e4a06bc9,2.5331974e-06
245ef22c,0.0189206
828460e1,0.07077834
fcbdad05,0.0
50ff69e1,0.0039504766
28cf2057,0.0
8ede8c69,0.0
323458ef,0.0
3c002c59,0.0
24e5b88f,0.99798876
a09d9139,1.0
d0b1be68,0.8632087
bcd22f87,0.0018566251
f90b1c41,0.0
f14f533a,0.0
acfaa4ff,0.0
78e7617b,0.0003247261
febe6575,0.0
5cd96fb8,0.0
88027f9c,0.7072687
388dd3bb,8.6426735e-07
8e6cf4d3,0.87087417
0b2daf85,0.0
63f51c56,1.2814999e-06
5b6305ad,0.022880107
241c50cb,0.0
495a6ed2,0.0
b04bf998,0.0
c55e7096,8.940697e-08
2c9d1b48,0.0
e20a003b,7.8082085e-06
33725817,0.9999999
fe05fc09,0.0
b9022c8f,0.0
b5abb620,0.0
e62b3eb0,0.0
95812205,0.032031894
209f8e41,0.0
9bb3cd44,0.00015607476
86bf6810,0.9733095
919cb6af,0.027820587
8cabc104,0.57329273
ca5fec7b,0.98602533
01e7f145,0.01628843
d2826f8e,0.0
e584f028,0.0
4bdcb525,0.28033417
6b2bc3e9,0.61265296
7a523e74,0.0
1c3a420c,0.002719164
8b383772,0.0
c420c42d,7.748604e-07
f0326766,5.9604645e-08
d67ae313,6.2584877e-07
7a00e52a,5.4240227e-06
fd60ce30,1.0
d0de0afb,1.1920929e-07
5dab3243,1.0
e82b326f,0.999527
96ca682f,0.0
e7ba2cd2,0.0
47f2fbed,0.0
faac6b8d,2.9802322e-08
2eb785f3,0.9879858
95f440be,3.5762787e-07
e735e243,1.0
bd83f233,4.3541193e-05
e2315156,0.03485632
07945467,0.0
256daf6a,0.0
70801a8b,0.0
518578cb,0.0
5e630a80,0.14690012
b2df2187,0.97712
ff32d7dd,1.0
5144d458,0.0
f9f973c1,0.9991107
ac65b2c5,1.0
e5cece41,0.0
cc9ca990,5.0365925e-06
2b771726,0.0034095347
fcea895a,0.0
fd477a03,0.0
4aa26de8,0.0
9a842704,1.0
b1bb19c4,0.991969
fc46a862,0.0
e43d659f,0.04867205
f344be4c,0.0
31671342,0.00064972043
4d67ed4e,0.1452277
1dd1c8e2,0.99996555
ab08e37e,0.22047338
c2924cd3,0.0
fde48cdb,4.4703484e-07
3c7c170d,0.9355415
ebeedf33,0.44007325
6235d8b4,0.00015756488
73a8162b,0.0
b37e2349,2.9802322e-07
0dbc58b1,0.046697825
14741b3d,0.00015446544
fe1f82c2,1.0
9a75c053,0.99989307
581d8a32,0.0
eedeabd8,0.99981534
2208fecd,0.0
b68c71e6,0.0
dea2cdb7,0.00015971065
ff3401e1,0.0
5ccfa32c,2.9802322e-08
15370256,2.9802322e-08
d81a82c6,0.31323543
c78671c6,0.050892264
7fbf3fc8,0.99991834
de8159e7,6.2584877e-06
efcca249,0.0
c3cdfd7c,0.0
1fbae11c,0.00032410026
a78197b9,0.00034192204
9510487f,0.0
11f770cd,1.1742115e-05
d2401c84,0.0
781d4a78,0.999974
236f4be5,0.00014638901
df56ab4b,0.0
ea825acf,2.2947788e-06
cf992e29,0.0
66750962,0.0
fa423857,2.0861626e-06
d6889deb,0.9999999
e62ff090,0.0
47acfd80,0.0
b9f5efc5,0.0
1a2a1f7f,0.0
e8067065,0.0
db61755b,1.3113022e-06
c97e4c01,0.89465904
02538d0d,0.9698132
9930fe8b,0.0
1e053314,1.0
247e0650,0.0
a4eb05bf,0.0
66ea133d,0.07053304
3220362c,0.29454893
67162075,5.9604645e-08
5af75025,0.0
5dd87bb9,0.8979518
010dc181,0.758484
40dbd0a9,0.0017502904
0c10fd9e,0.9882468
39c38975,0.0
20f60e12,0.0006791949
4fb6e67f,0.0
d7d3e9fa,4.4107437e-06
787d0e9a,0.0
7d92a013,0.0
65f79253,1.0
a20dfd11,0.0
c04f50a0,0.061153114
a007e147,1.0
80e35877,0.00011739135
e3631e6a,5.6922436e-06
684fd7ec,0.0
9dbdb2b8,8.940697e-08
1768e4bb,0.0
d84884d6,0.99974835
838a14ae,0.15703788
6e007f95,0.66607
6e0c3725,0.999996
d4c5252a,0.0
209cba64,0.99877435
1df44a05,1.9669533e-06
d925c0cc,0.9866953
85981d62,0.0
18b93e7f,8.940697e-08
4936bb64,0.5638582
d57686b7,0.0
0d6d23b5,1.0
3859bfa4,1.0
2cfddca9,0.007006526
32eebbf8,1.0
79c40371,0.959684
f7f432f6,0.0
d50e3a56,2.9802322e-07
b63bbdee,0.0
de327375,0.8363596
43a0d395,0.0
db465006,0.92476034
44809656,1.1026859e-06
3c72f288,0.9999998
3f449132,0.99999917
ec5d4a58,0.0
49d62856,0.4188807
b80fb15c,0.0
368e304e,1.0
f19bdd74,0.0
b55e823c,0.0010645986
89dd11b9,0.0
4286352d,0.0
4b10a9dc,0.9056993
3bdbb13c,0.0
7e9f355f,0.0
f420301b,0.23921359
4e3c03ff,0.0
3227e0ba,0.3531921
d12d7771,0.99999905
6616970c,0.8456475
186ea788,0.0
42867a33,1.0
7ed03e02,0.0
f24ce309,0.0
18d7021a,0.0
9a18807f,0.0
a94b079b,0.9999467
255c4f02,0.0
93ba10ba,1.0
95567789,0.0
bb09a45b,0.0
a972a7db,0.95678246
2bd5da67,0.0
7a43c51d,0.00036168098
29adcf10,0.0
6742855f,0.0
d20e49b2,0.0011481047
9f81771e,0.0
de27fefb,0.111920625
d18f6f0e,0.54631597
69973737,0.0
76509472,0.9904617
57157f35,0.1390217
72f5cc06,0.99509054
19982389,1.4007092e-06
4ed21d3b,1.0
5a0ca890,0.94552076
65ea29c4,0.0
b4f11fb6,1.0
8836e0c8,0.0
30456db6,2.1874905e-05
19174e69,0.9993184
8baa045a,1.4901161e-07
bfc86919,0.87500036
2f93bac6,0.0
c44960f2,0.00492844
b660e80e,0.0
76411374,0.0
839bbcfe,0.99999034
bc8c483e,0.0
d9577013,0.0
b47fc3d2,1.0
a57ef2a1,0.4302103
d6908d52,0.0
99814ee7,0.989961
0b6c4509,1.0609627e-05
095f1797,0.9957424
7dd828c0,0.0004938245
764b4e82,0.0
91ef8a0c,0.0
a91ee052,2.9802322e-07
a01318ab,0.9999703
325ad084,0.0
2ceb258a,0.0015233755
a969eea6,1.5199184e-06
1a538ed3,0.0
65e14f46,0.81830513
77c165c3,1.1920929e-07
14c60c1d,0.9999998
630360e8,0.9999864
8d7026fa,0.0
13964a63,0.9998119
d0155b0f,0.0
46afff48,0.99997306
4868f534,2.0861626e-07
26743a5c,0.00027614832
ad50aaf3,0.0
89cc4fce,0.0
715785e6,6.4373016e-06
3d28a858,0.0
ba36851a,0.697837
51ecc6ab,0.98474264
b1ec4727,0.0012688041
040c5d78,0.0
a8a77c55,0.9740263
32f51fe6,0.0
8ef7a06b,0.0
838fafac,3.0696392e-06
7d0b89b1,0.0
7d9636c4,0.0001924038
8d37529b,1.1920929e-07
5fd612ad,4.0858984e-05
323ca98d,0.005778998
842d7d88,0.99989516
c7529197,4.3541193e-05
3235b7ca,0.88775736
2436a25b,4.6789646e-06
e6d8d670,0.0
1c5a5a1f,6.2584877e-06
1c1d6c80,1.0
9579aa49,0.3409933
aeb95ac9,0.99992454
db172beb,0.0
ae2a516d,9.506941e-06
63e579b1,3.093481e-05
a49b42ff,0.001006037
99fb914f,1.0
d86b48d1,3.874302e-06
6bca064a,1.0
d3bc5515,0.46662486
ded30e1d,0.0
d88e4b44,0.03832549
6f688a3c,2.0861626e-07
a98dcb63,0.0
6d9d1eca,0.010137767
51924408,1.1920929e-07
a8f910bb,1.0
7f12814f,0.30017856
cdcdc401,0.86560583
5dea100e,0.99998224
04738deb,0.0
e4064b10,0.0
c84df9ea,1.7762184e-05
ba8130e2,0.0
7535f0cd,0.0
c915f66c,1.4871359e-05
f0c360e7,0.0
fed2396a,0.0
5d58a277,0.0
21279402,0.99606824
873d8adc,1.0
2fb68d77,0.95308757
8fb1a67b,0.0
fe8c6150,0.0
c00db5d4,0.0
2e3a38d3,0.999815
38464042,0.0
58d4e224,0.0
a7bfbc2a,0.0
9cdcf947,0.99999976
6c610fd4,0.99997777
50fd58f2,1.5795231e-06
b093a813,0.00051799417
28f4e51e,0.0
2d01ecdc,2.9802322e-07
290992c4,0.9999999
e0f83a9b,0.0
7cdbe05e,0.006954521
2a33464b,0.069867104
84521f2c,4.7683716e-07
a1d7e535,0.0
f77a2b74,1.4901161e-07
f2c5216a,0.00025382638
b516302a,0.0002373755
564266ec,0.00036129355
56d23ee0,0.0028648973
8c9971b5,0.0
fe75e357,0.00037756562
cfab3237,2.9802322e-07
f7258c56,0.0
e79cb5cf,0.0
efbb58a0,6.556511e-07
ff8d6575,0.0
cf6d0221,0.8197404
b057a3cf,0.9999999
d7aa3d66,0.9999999
db1b3f2d,0.23796958
9cfd7cd3,0.00054848194
0dc59065,0.0
f2742949,0.3044095
cfa8905d,0.0
6bc7bb68,1.0
df228195,4.5895576e-06
92b3fd07,0.98635197
99181903,0.0
17b47421,0.0
54c58af0,0.0
c533141a,0.0
3a89f639,0.0
2b9438cd,0.011437237
de0fc4ea,0.99872136
d0b4812d,0.002402693
5ab3daa8,0.0
3a205fb9,1.0
81d06d13,0.0
5b155890,0.022515565
b7332f47,0.0
13a49895,1.0
a9dcaf7e,0.0
daccb199,2.0861626e-07
0a31aaec,1.1712313e-05
effc32ab,7.712841e-05
b9b1d1ae,0.0
837567b0,0.0
76364052,1.0
614324a1,0.99999964
3b20239f,0.52760524
49054d2e,0.0
59eea5d5,0.0
eaa8408c,0.0
3b3369f8,0.9999638
06f7cf48,0.0
99cae923,0.0
c2b732c8,8.276105e-05
5652b0eb,1.0
033f2509,0.0029245913
d32b7520,0.0
86bfefc7,0.0
3279d1d5,0.023735613
22221e9d,0.9746702
9bdc1896,0.9999997
49fa8e72,0.49915415
d911954a,1.4901161e-07
16fcc6f5,0.99999905
b5e8f248,0.002597183
10f410ba,1.0
fb702ee7,0.0
a162448e,0.0
2e757023,9.1701746e-05
877bcc05,0.997726
0dfcd873,1.0
c4e06675,7.6293945e-06
a1c03878,9.995699e-05
d187d757,6.645918e-06
967875e8,0.21747974
7fe478cb,9.268522e-06
d43aa540,0.0
964acdef,0.0
d7ecc1b7,0.99348146
a5b32893,0.99972075
5b68a817,7.867813e-06
8f374224,0.06112376
8deced1c,0.0
c5959db1,0.0
d3c61d2b,0.0
f4cb6420,2.7954578e-05
18b8670f,0.0
777d03d6,1.0
57b18759,6.940961e-05
4843496a,0.22292852
6156c963,0.8592354
73165630,0.37364668
53c49cf8,5.275011e-06
1f2e9806,0.0
5addc113,0.0
35d2fbc5,3.874302e-07
3a451e5b,4.172325e-07
59b9eb6e,0.92632943
f8669a86,0.70891356
fa3ff835,0.0
6e7e427b,0.63247794
8b05e1a1,0.0006416738
ad3727d3,0.015521109
8965e560,1.0
821e0c31,0.0
2b33b417,0.16475832
acc4dd50,0.4289142
4a0a5cd5,0.0
21aa40fc,0.9995671
1d91bf6e,0.00040313601
923910f8,0.9649308
54c012c3,0.12228972
00d366d6,0.99975896
278627ff,0.08479062
1372a58e,0.0
4b4247a5,0.7178266
0c496d3a,1.0
d6774ba7,1.7881393e-07
814bc35f,3.874302e-06
36497217,0.0
c9a9bb5b,0.0
ac07e085,0.0
f806ebf1,0.99995255
bd9dd604,0.0
3679bbf9,0.03594479
db1343a0,2.2351742e-06
679dd63b,0.004792303
43eebf55,0.0
74e2d160,1.0
e09bc632,0.9999944
1b2227be,0.0
989685c7,0.9467055
05ba66d2,1.0
ed366c4e,0.99996865
954f4238,2.9802322e-08
21f4f395,0.9999881
127bda37,1.0
ca5c432e,6.4074993e-06
4429971a,0.00010728836
a6179f95,0.0
d0d5165e,0.03232351
fe3f7d13,0.016716748
66be84a3,0.4421291
154d8985,0.0
27260e05,0.18773371
6c37d4ca,0.0
69a6b224,0.0
9d37a1ab,0.19995642
5998bcf9,2.0861626e-06
1198c02c,0.044869184
9b7c82ed,0.0
4b335d8a,0.0
9655bde5,0.0
2df55cab,1.1920929e-07
97c45082,0.9999999
a8ad8cd3,0.99999815
591b8504,0.0
4cfc4b39,0.47669178
cf87475a,0.9301387
ea222d2d,1.6361475e-05
f1266956,0.0
c3bf1074,0.99974906
92633d3e,0.0
bfe11458,4.7385693e-06
f142d550,0.02839157
03942109,0.0
9381009e,0.99999714
db9508e8,0.9999071
dc61215b,0.0
d7b962ae,0.018017918
ac883af0,0.9634534
a18d0c4a,1.3411045e-06
4b656126,1.180172e-05
6adfd15a,0.00017419457
5ebfa034,8.672476e-06
3363e0db,0.0
852a432a,0.0
6fa80d7a,1.168251e-05
569c4651,0.0
57422abf,0.94139564
64c1438f,0.0
0f7a771a,0.040109307
cf68a502,0.16764286
ebc580bb,0.0
17d13500,0.0009330213
f1565d79,0.9999969
e5ac1d27,0.0
62339204,4.1127205e-06
49807b4a,0.0036671162
8935c7e2,0.0
a561f2b4,0.019426733
04387235,0.0
04aac344,0.0
54063004,0.9956815
1b5e08dd,0.00010830164
6968282d,0.9999997
281524f9,7.3850155e-05
fd553fc8,2.0503998e-05
e45f0b13,0.0
b34a4ca2,0.0
0dcd8be5,0.0
c90f547a,0.0
4c34de66,0.0008328557
a47f4d0f,0.0
2a317a41,1.0
b64c8598,2.9087067e-05
2bdbb188,0.16034108
ccc89b62,0.68158287
645ba2a0,0.9999973
09e8a5e5,3.7550926e-06
be3a1e7a,0.4762533
92d0180c,0.0
2e8ae485,0.0
007f8195,6.556511e-07
2bc2e785,0.99986565
baed3d4d,0.0
fe9848ab,1.0
426619f5,0.98927844
6d129e11,0.99125254
906e6124,0.0
d96aba17,2.592802e-06
2d18a140,1.0
4b6c1a2b,0.9999998
da62caad,0.0
5a0cfeff,0.0
befbb68e,0.0
cad3b152,1.6272068e-05
d79fa5f7,8.940697e-08
7462cddb,1.0
0097d47d,0.0
68d6335c,1.0
9f81549c,0.0
638d49b9,0.97877634
51a50ebd,0.009013891
95131535,8.940697e-08
3c470d57,0.9982475
845a97f7,9.596348e-06
feed4566,0.0
fb6a5915,0.0
4d47e42c,6.851554e-05
930bcf1b,0.15260556
69aa8b45,3.2782555e-07
14c07f0b,0.9975182
90e44340,0.9909214
1b8f6a9e,6.145239e-05
3552689b,0.0
087c5094,0.3238185
087e1232,0.3072027
321e2099,0.9999589
e08939b8,0.0
e624f417,1.0
93291138,0.93073624
9c3c7962,0.9836581
56c42675,0.99979997
736c4009,0.026857853
6a203662,0.9999863
7e4ad586,0.0
3aa99a38,4.1931868e-05
8c74137b,0.0
b4181d37,5.9604645e-08
fc80eb35,0.21465957
64e1b981,1.9073486e-06
1286ea75,0.0
7d276b6e,2.026558e-06
a386d706,1.0
ec149576,0.0
cd93b8c8,0.99999696
a534e7e7,0.001583606
ac9eb453,1.0
90076078,0.0
2cc7deb1,0.0
8a1d8803,8.940697e-08
ed549ef5,5.662441e-07
52f93bc4,0.0
87b26c7e,0.002681166
8b4b736a,1.0
51f1f1c1,3.874302e-07
7ccb045d,0.99999917
fc6879b6,0.0
af01f762,0.0
95e519dd,1.0
7e83b19b,1.8298626e-05
a14f35c8,0.0
a61cadc3,9.536743e-07
1b769b14,1.0
80c3cbdb,0.0
843612fe,0.0
59fcb7e0,0.9718561
529593d3,1.0
5898a695,0.99999577
081c5fef,0.00024819374
517c5fab,0.0
4daf7af0,0.0
85b02f43,4.9740076e-05
2773053c,0.004530877
8fbc896a,0.0
3d6d6648,0.99788624
bb671f69,0.0
5332d0ac,0.0
efdf6eff,0.0
1f3e21c9,1.0
4060450c,0.0037116408
1cd8282a,0.0
22807879,0.0
a30f4fb7,0.0
2560cee9,0.0
f85dfff6,0.0760811
6fe4f47e,4.61936e-05
69d6387a,0.99999994
98842917,0.9999999
fcc96959,1.0
7e26baf0,0.99983394
4d609734,0.0
c96d08d2,0.9683665
11b14d14,0.0
22b68133,0.0
65cb30aa,0.2976262
80967ba7,0.0
b54aef48,0.02161768
020dfbda,0.97644556
4de9c502,0.0
e9f4af18,0.7138952
04c7c4f2,0.0012998879
1ffbf411,0.009580255
cc57c57b,0.0
15373a40,1.0
a992225a,0.0017762482
fbaf302b,0.725306
8339a6ca,1.0
29d824f7,0.8221681
659f11a0,0.05976662
88fb9b4e,1.0
db2d689d,0.0
18da6fdd,0.09121668
0c16c0ce,0.0
7b7da3de,5.4061413e-05
a44e0e0f,0.08994523
490e3fb1,0.0
0ffe1475,0.010058105
27efabd7,0.8550253
3dcdfda3,0.899255
637da450,0.9958643
16b64b9d,0.0
c76b1927,0.64729655
9126c78e,0.99999654
ceea2fdf,0.9999075
371c75e1,0.0
dd09f50d,1.8179417e-06
73674456,0.99999976
68d33c24,0.13176656
f703b77f,0.04086572
732d6b4f,0.9999995
5085b269,0.0
f42e8155,0.5300793
7fd58dbd,0.67902464
22666426,2.9802322e-08
4bae16b9,0.9999677
a5953b7b,0.0
720ddece,0.06843206
e4fc697d,0.7459613
e2e1df27,0.0047298074
42a1cc87,0.59455824
7cd4c795,0.9560255
912c11aa,0.0
619f82b2,1.0
a883693e,0.0
6b810953,5.00679e-06
7b8ec14a,0.0
ce40c72a,0.9983228
88d0e09f,0.0
5be97bce,0.000251621
26014fd2,0.0
278008b7,0.99999976
e8cf967c,0.0
7045bc53,0.99907565
da9cbaf4,0.69522065
8d656494,0.0
c55988d0,0.9999983
780e1171,0.0
13a31d5e,1.1920929e-07
1883e583,0.011169046
5ee65141,0.0
260e1d2e,0.40194264
c874b041,0.0
04f5386e,1.3768673e-05
e575d0c0,0.0
44d63bf6,0.0
5c4e9b0b,0.024410337
eebcc3b6,0.017910808
